D:\Data\IMG\center_2020_06_15_12_52_27_785.jpg, D:\Data\IMG\left_2020_06_15_12_52_27_785.jpg, D:\Data\IMG\right_2020_06_15_12_52_27_785.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_06_15_12_52_27_889.jpg, D:\Data\IMG\left_2020_06_15_12_52_27_889.jpg, D:\Data\IMG\right_2020_06_15_12_52_27_889.jpg, -0.2914296, 1, 0, 30.17307
D:\Data\IMG\center_2020_06_15_12_52_27_993.jpg, D:\Data\IMG\left_2020_06_15_12_52_27_993.jpg, D:\Data\IMG\right_2020_06_15_12_52_27_993.jpg, -0.4945482, 1, 0, 30.15563
D:\Data\IMG\center_2020_06_15_12_52_28_096.jpg, D:\Data\IMG\left_2020_06_15_12_52_28_096.jpg, D:\Data\IMG\right_2020_06_15_12_52_28_096.jpg, -0.1868316, 1, 0, 30.19321
D:\Data\IMG\center_2020_06_15_12_52_28_198.jpg, D:\Data\IMG\left_2020_06_15_12_52_28_198.jpg, D:\Data\IMG\right_2020_06_15_12_52_28_198.jpg, 0, 1, 0, 30.18885
D:\Data\IMG\center_2020_06_15_12_52_28_301.jpg, D:\Data\IMG\left_2020_06_15_12_52_28_301.jpg, D:\Data\IMG\right_2020_06_15_12_52_28_301.jpg, 0, 1, 0, 30.19022
D:\Data\IMG\center_2020_06_15_12_52_28_407.jpg, D:\Data\IMG\left_2020_06_15_12_52_28_407.jpg, D:\Data\IMG\right_2020_06_15_12_52_28_407.jpg, 0, 1, 0, 30.19027
D:\Data\IMG\center_2020_06_15_12_52_28_511.jpg, D:\Data\IMG\left_2020_06_15_12_52_28_511.jpg, D:\Data\IMG\right_2020_06_15_12_52_28_511.jpg, 0.0211413, 1, 0, 30.19016
D:\Data\IMG\center_2020_06_15_12_52_28_614.jpg, D:\Data\IMG\left_2020_06_15_12_52_28_614.jpg, D:\Data\IMG\right_2020_06_15_12_52_28_614.jpg, 0.2661213, 1, 0, 30.17731
D:\Data\IMG\center_2020_06_15_12_52_28_715.jpg, D:\Data\IMG\left_2020_06_15_12_52_28_715.jpg, D:\Data\IMG\right_2020_06_15_12_52_28_715.jpg, 0, 1, 0, 30.18959
D:\Data\IMG\center_2020_06_15_12_52_28_818.jpg, D:\Data\IMG\left_2020_06_15_12_52_28_818.jpg, D:\Data\IMG\right_2020_06_15_12_52_28_818.jpg, 0, 1, 0, 30.19012
D:\Data\IMG\center_2020_06_15_12_52_28_923.jpg, D:\Data\IMG\left_2020_06_15_12_52_28_923.jpg, D:\Data\IMG\right_2020_06_15_12_52_28_923.jpg, -0.2741928, 1, 0, 30.1751
D:\Data\IMG\center_2020_06_15_12_52_29_025.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_025.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_025.jpg, 0, 1, 0, 30.1895
D:\Data\IMG\center_2020_06_15_12_52_29_130.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_130.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_130.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_06_15_12_52_29_236.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_236.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_236.jpg, 0, 1, 0, 30.19012
D:\Data\IMG\center_2020_06_15_12_52_29_336.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_336.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_336.jpg, 0, 1, 0, 30.18948
D:\Data\IMG\center_2020_06_15_12_52_29_440.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_440.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_440.jpg, 0, 1, 0, 30.19023
D:\Data\IMG\center_2020_06_15_12_52_29_542.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_542.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_542.jpg, 0, 1, 0, 30.18855
D:\Data\IMG\center_2020_06_15_12_52_29_643.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_643.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_643.jpg, 0, 1, 0, 30.19055
D:\Data\IMG\center_2020_06_15_12_52_29_744.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_744.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_744.jpg, -0.0592416, 1, 0, 30.18939
D:\Data\IMG\center_2020_06_15_12_52_29_844.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_844.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_844.jpg, -0.3592773, 1, 0, 30.16441
D:\Data\IMG\center_2020_06_15_12_52_29_950.jpg, D:\Data\IMG\left_2020_06_15_12_52_29_950.jpg, D:\Data\IMG\right_2020_06_15_12_52_29_950.jpg, -0.06042295, 1, 0, 30.1912
D:\Data\IMG\center_2020_06_15_12_52_30_053.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_053.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_053.jpg, 0, 1, 0, 30.18953
D:\Data\IMG\center_2020_06_15_12_52_30_154.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_154.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_154.jpg, 0, 1, 0, 30.1901
D:\Data\IMG\center_2020_06_15_12_52_30_255.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_255.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_255.jpg, 0, 1, 0, 30.19058
D:\Data\IMG\center_2020_06_15_12_52_30_355.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_355.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_355.jpg, 0, 1, 0, 30.19033
D:\Data\IMG\center_2020_06_15_12_52_30_462.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_462.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_462.jpg, -0.3176496, 1, 0, 30.1697
D:\Data\IMG\center_2020_06_15_12_52_30_568.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_568.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_568.jpg, -0.01846948, 1, 0, 30.19018
D:\Data\IMG\center_2020_06_15_12_52_30_668.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_668.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_668.jpg, 0, 1, 0, 30.19002
D:\Data\IMG\center_2020_06_15_12_52_30_769.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_769.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_769.jpg, 0, 1, 0, 30.19023
D:\Data\IMG\center_2020_06_15_12_52_30_873.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_873.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_873.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2020_06_15_12_52_30_974.jpg, D:\Data\IMG\left_2020_06_15_12_52_30_974.jpg, D:\Data\IMG\right_2020_06_15_12_52_30_974.jpg, 0, 1, 0, 30.19064
D:\Data\IMG\center_2020_06_15_12_52_31_108.jpg, D:\Data\IMG\left_2020_06_15_12_52_31_108.jpg, D:\Data\IMG\right_2020_06_15_12_52_31_108.jpg, -0.3986967, 1, 0, 30.16836
D:\Data\IMG\center_2020_06_15_12_52_31_208.jpg, D:\Data\IMG\left_2020_06_15_12_52_31_208.jpg, D:\Data\IMG\right_2020_06_15_12_52_31_208.jpg, -0.6828407, 1, 0, 30.1333
D:\Data\IMG\center_2020_06_15_12_52_31_310.jpg, D:\Data\IMG\left_2020_06_15_12_52_31_310.jpg, D:\Data\IMG\right_2020_06_15_12_52_31_310.jpg, -0.4212923, 1, 0, 30.18971
D:\Data\IMG\center_2020_06_15_12_52_31_413.jpg, D:\Data\IMG\left_2020_06_15_12_52_31_413.jpg, D:\Data\IMG\right_2020_06_15_12_52_31_413.jpg, -0.132467, 1, 0, 30.19337
D:\Data\IMG\center_2020_06_15_12_52_31_514.jpg, D:\Data\IMG\left_2020_06_15_12_52_31_514.jpg, D:\Data\IMG\right_2020_06_15_12_52_31_514.jpg, 0, 1, 0, 30.188
D:\Data\IMG\center_2020_06_15_12_52_31_621.jpg, D:\Data\IMG\left_2020_06_15_12_52_31_621.jpg, D:\Data\IMG\right_2020_06_15_12_52_31_621.jpg, 0, 1, 0, 30.18933
D:\Data\IMG\center_2020_06_15_12_52_31_722.jpg, D:\Data\IMG\left_2020_06_15_12_52_31_722.jpg, D:\Data\IMG\right_2020_06_15_12_52_31_722.jpg, 0.3063654, 1, 0, 30.16847
D:\Data\IMG\center_2020_06_15_12_52_31_824.jpg, D:\Data\IMG\left_2020_06_15_12_52_31_824.jpg, D:\Data\IMG\right_2020_06_15_12_52_31_824.jpg, 0.6115641, 1, 0, 30.13007
D:\Data\IMG\center_2020_06_15_12_52_31_928.jpg, D:\Data\IMG\left_2020_06_15_12_52_31_928.jpg, D:\Data\IMG\right_2020_06_15_12_52_31_928.jpg, 0.3197796, 1, 0, 30.18921
D:\Data\IMG\center_2020_06_15_12_52_32_034.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_034.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_034.jpg, 0.01986268, 1, 0, 30.1893
D:\Data\IMG\center_2020_06_15_12_52_32_138.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_138.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_138.jpg, 0, 1, 0, 30.18996
D:\Data\IMG\center_2020_06_15_12_52_32_242.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_242.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_242.jpg, 0, 1, 0, 30.19064
D:\Data\IMG\center_2020_06_15_12_52_32_345.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_345.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_345.jpg, -0.3071643, 1, 0, 30.16924
D:\Data\IMG\center_2020_06_15_12_52_32_451.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_451.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_451.jpg, -0.008141097, 1, 0, 30.1906
D:\Data\IMG\center_2020_06_15_12_52_32_553.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_553.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_553.jpg, 0, 1, 0, 30.19061
D:\Data\IMG\center_2020_06_15_12_52_32_657.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_657.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_657.jpg, 0, 1, 0, 30.1917
D:\Data\IMG\center_2020_06_15_12_52_32_761.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_761.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_761.jpg, 0, 1, 0, 30.19058
D:\Data\IMG\center_2020_06_15_12_52_32_864.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_864.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_864.jpg, -0.3085359, 1, 0, 30.1704
D:\Data\IMG\center_2020_06_15_12_52_32_965.jpg, D:\Data\IMG\left_2020_06_15_12_52_32_965.jpg, D:\Data\IMG\right_2020_06_15_12_52_32_965.jpg, -0.5958617, 1, 0, 30.13539
D:\Data\IMG\center_2020_06_15_12_52_33_065.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_065.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_065.jpg, -0.3321401, 1, 0, 30.18966
D:\Data\IMG\center_2020_06_15_12_52_33_169.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_169.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_169.jpg, -0.02224615, 1, 0, 30.18892
D:\Data\IMG\center_2020_06_15_12_52_33_270.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_270.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_270.jpg, 0, 1, 0, 30.18959
D:\Data\IMG\center_2020_06_15_12_52_33_373.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_373.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_373.jpg, 0, 1, 0, 30.19023
D:\Data\IMG\center_2020_06_15_12_52_33_477.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_477.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_477.jpg, -0.3128157, 1, 0, 30.17347
D:\Data\IMG\center_2020_06_15_12_52_33_578.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_578.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_578.jpg, -0.6007012, 1, 0, 30.13814
D:\Data\IMG\center_2020_06_15_12_52_33_681.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_681.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_681.jpg, -0.2399923, 1, 0, 30.19439
D:\Data\IMG\center_2020_06_15_12_52_33_784.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_784.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_784.jpg, 0, 1, 0, 30.18764
D:\Data\IMG\center_2020_06_15_12_52_33_887.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_887.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_887.jpg, 0, 1, 0, 30.19007
D:\Data\IMG\center_2020_06_15_12_52_33_992.jpg, D:\Data\IMG\left_2020_06_15_12_52_33_992.jpg, D:\Data\IMG\right_2020_06_15_12_52_33_992.jpg, 0, 1, 0, 30.1904
D:\Data\IMG\center_2020_06_15_12_52_34_097.jpg, D:\Data\IMG\left_2020_06_15_12_52_34_097.jpg, D:\Data\IMG\right_2020_06_15_12_52_34_097.jpg, 0, 1, 0, 30.19032
D:\Data\IMG\center_2020_06_15_12_52_34_203.jpg, D:\Data\IMG\left_2020_06_15_12_52_34_203.jpg, D:\Data\IMG\right_2020_06_15_12_52_34_203.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_06_15_12_52_34_305.jpg, D:\Data\IMG\left_2020_06_15_12_52_34_305.jpg, D:\Data\IMG\right_2020_06_15_12_52_34_305.jpg, -0.3066489, 1, 0, 30.17085
D:\Data\IMG\center_2020_06_15_12_52_34_406.jpg, D:\Data\IMG\left_2020_06_15_12_52_34_406.jpg, D:\Data\IMG\right_2020_06_15_12_52_34_406.jpg, -0.003097503, 1, 0, 30.18937
D:\Data\IMG\center_2020_06_15_12_52_34_511.jpg, D:\Data\IMG\left_2020_06_15_12_52_34_511.jpg, D:\Data\IMG\right_2020_06_15_12_52_34_511.jpg, 0, 1, 0, 30.19016
D:\Data\IMG\center_2020_06_15_12_52_34_611.jpg, D:\Data\IMG\left_2020_06_15_12_52_34_611.jpg, D:\Data\IMG\right_2020_06_15_12_52_34_611.jpg, 0, 1, 0, 30.19025
D:\Data\IMG\center_2020_06_15_12_52_34_713.jpg, D:\Data\IMG\left_2020_06_15_12_52_34_713.jpg, D:\Data\IMG\right_2020_06_15_12_52_34_713.jpg, 0, 1, 0, 30.19033
D:\Data\IMG\center_2020_06_15_12_52_34_820.jpg, D:\Data\IMG\left_2020_06_15_12_52_34_820.jpg, D:\Data\IMG\right_2020_06_15_12_52_34_820.jpg, -0.0425754, 1, 0, 30.18988
D:\Data\IMG\center_2020_06_15_12_52_34_924.jpg, D:\Data\IMG\left_2020_06_15_12_52_34_924.jpg, D:\Data\IMG\right_2020_06_15_12_52_34_924.jpg, -0.3572892, 1, 0, 30.16469
D:\Data\IMG\center_2020_06_15_12_52_35_025.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_025.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_025.jpg, -0.05475416, 1, 0, 30.19085
D:\Data\IMG\center_2020_06_15_12_52_35_130.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_130.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_130.jpg, 0, 1, 0, 30.18989
D:\Data\IMG\center_2020_06_15_12_52_35_235.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_235.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_235.jpg, 0, 1, 0, 30.19023
D:\Data\IMG\center_2020_06_15_12_52_35_336.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_336.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_336.jpg, 0, 1, 0, 30.19033
D:\Data\IMG\center_2020_06_15_12_52_35_437.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_437.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_437.jpg, 0, 1, 0, 30.19034
D:\Data\IMG\center_2020_06_15_12_52_35_541.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_541.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_541.jpg, -0.3085371, 1, 0, 30.17163
D:\Data\IMG\center_2020_06_15_12_52_35_642.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_642.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_642.jpg, -0.006615594, 1, 0, 30.18974
D:\Data\IMG\center_2020_06_15_12_52_35_745.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_745.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_745.jpg, 0, 1, 0, 30.19034
D:\Data\IMG\center_2020_06_15_12_52_35_852.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_852.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_852.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_06_15_12_52_35_955.jpg, D:\Data\IMG\left_2020_06_15_12_52_35_955.jpg, D:\Data\IMG\right_2020_06_15_12_52_35_955.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_06_15_12_52_36_059.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_059.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_059.jpg, 0, 1, 0, 30.19034
D:\Data\IMG\center_2020_06_15_12_52_36_163.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_163.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_163.jpg, -0.3126249, 1, 0, 30.17171
D:\Data\IMG\center_2020_06_15_12_52_36_265.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_265.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_265.jpg, -0.008490011, 1, 0, 30.19005
D:\Data\IMG\center_2020_06_15_12_52_36_369.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_369.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_369.jpg, 0, 1, 0, 30.19008
D:\Data\IMG\center_2020_06_15_12_52_36_473.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_473.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_473.jpg, 0, 1, 0, 30.19046
D:\Data\IMG\center_2020_06_15_12_52_36_574.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_574.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_574.jpg, 0, 1, 0, 30.19026
D:\Data\IMG\center_2020_06_15_12_52_36_677.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_677.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_677.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_06_15_12_52_36_784.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_784.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_784.jpg, -0.2315373, 1, 0, 30.18121
D:\Data\IMG\center_2020_06_15_12_52_36_889.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_889.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_889.jpg, 0, 1, 0, 30.18972
D:\Data\IMG\center_2020_06_15_12_52_36_991.jpg, D:\Data\IMG\left_2020_06_15_12_52_36_991.jpg, D:\Data\IMG\right_2020_06_15_12_52_36_991.jpg, 0, 1, 0, 30.19024
D:\Data\IMG\center_2020_06_15_12_52_37_097.jpg, D:\Data\IMG\left_2020_06_15_12_52_37_097.jpg, D:\Data\IMG\right_2020_06_15_12_52_37_097.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2020_06_15_12_52_37_203.jpg, D:\Data\IMG\left_2020_06_15_12_52_37_203.jpg, D:\Data\IMG\right_2020_06_15_12_52_37_203.jpg, 0, 1, 0, 30.19027
D:\Data\IMG\center_2020_06_15_12_52_37_306.jpg, D:\Data\IMG\left_2020_06_15_12_52_37_306.jpg, D:\Data\IMG\right_2020_06_15_12_52_37_306.jpg, -0.044436, 1, 0, 30.18916
D:\Data\IMG\center_2020_06_15_12_52_37_410.jpg, D:\Data\IMG\left_2020_06_15_12_52_37_410.jpg, D:\Data\IMG\right_2020_06_15_12_52_37_410.jpg, -0.3387123, 1, 0, 30.16851
D:\Data\IMG\center_2020_06_15_12_52_37_516.jpg, D:\Data\IMG\left_2020_06_15_12_52_37_516.jpg, D:\Data\IMG\right_2020_06_15_12_52_37_516.jpg, -0.0880392, 1, 0, 30.19057
D:\Data\IMG\center_2020_06_15_12_52_37_621.jpg, D:\Data\IMG\left_2020_06_15_12_52_37_621.jpg, D:\Data\IMG\right_2020_06_15_12_52_37_621.jpg, 0, 1, 0, 30.18994
D:\Data\IMG\center_2020_06_15_12_52_37_722.jpg, D:\Data\IMG\left_2020_06_15_12_52_37_722.jpg, D:\Data\IMG\right_2020_06_15_12_52_37_722.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2020_06_15_12_52_37_827.jpg, D:\Data\IMG\left_2020_06_15_12_52_37_827.jpg, D:\Data\IMG\right_2020_06_15_12_52_37_827.jpg, 0, 1, 0, 30.19033
D:\Data\IMG\center_2020_06_15_12_52_37_928.jpg, D:\Data\IMG\left_2020_06_15_12_52_37_928.jpg, D:\Data\IMG\right_2020_06_15_12_52_37_928.jpg, 0, 1, 0, 30.19033
D:\Data\IMG\center_2020_06_15_12_52_38_033.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_033.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_033.jpg, 0, 1, 0, 30.18965
D:\Data\IMG\center_2020_06_15_12_52_38_136.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_136.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_136.jpg, -0.2686119, 1, 0, 30.17697
D:\Data\IMG\center_2020_06_15_12_52_38_237.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_237.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_237.jpg, -0.04962123, 1, 0, 30.19102
D:\Data\IMG\center_2020_06_15_12_52_38_343.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_343.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_343.jpg, 0, 1, 0, 30.19012
D:\Data\IMG\center_2020_06_15_12_52_38_446.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_446.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_446.jpg, 0, 1, 0, 30.19038
D:\Data\IMG\center_2020_06_15_12_52_38_547.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_547.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_547.jpg, 0, 1, 0, 30.19037
D:\Data\IMG\center_2020_06_15_12_52_38_650.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_650.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_650.jpg, 0, 1, 0, 30.19038
D:\Data\IMG\center_2020_06_15_12_52_38_751.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_751.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_751.jpg, 0, 1, 0, 30.19027
D:\Data\IMG\center_2020_06_15_12_52_38_853.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_853.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_853.jpg, 0, 1, 0, 30.1904
D:\Data\IMG\center_2020_06_15_12_52_38_958.jpg, D:\Data\IMG\left_2020_06_15_12_52_38_958.jpg, D:\Data\IMG\right_2020_06_15_12_52_38_958.jpg, 0, 1, 0, 30.19007
D:\Data\IMG\center_2020_06_15_12_52_39_058.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_058.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_058.jpg, 0, 1, 0, 30.19001
D:\Data\IMG\center_2020_06_15_12_52_39_163.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_163.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_163.jpg, -0.2270607, 1, 0, 30.18161
D:\Data\IMG\center_2020_06_15_12_52_39_263.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_263.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_263.jpg, 0, 1, 0, 30.18974
D:\Data\IMG\center_2020_06_15_12_52_39_363.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_363.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_363.jpg, 0, 1, 0, 30.1904
D:\Data\IMG\center_2020_06_15_12_52_39_466.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_466.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_466.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_06_15_12_52_39_569.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_569.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_569.jpg, 0, 1, 0, 30.19018
D:\Data\IMG\center_2020_06_15_12_52_39_674.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_674.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_674.jpg, 0, 1, 0, 30.19013
D:\Data\IMG\center_2020_06_15_12_52_39_777.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_777.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_777.jpg, 0, 1, 0, 30.19032
D:\Data\IMG\center_2020_06_15_12_52_39_880.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_880.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_880.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2020_06_15_12_52_39_982.jpg, D:\Data\IMG\left_2020_06_15_12_52_39_982.jpg, D:\Data\IMG\right_2020_06_15_12_52_39_982.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2020_06_15_12_52_40_083.jpg, D:\Data\IMG\left_2020_06_15_12_52_40_083.jpg, D:\Data\IMG\right_2020_06_15_12_52_40_083.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2020_06_15_12_52_40_188.jpg, D:\Data\IMG\left_2020_06_15_12_52_40_188.jpg, D:\Data\IMG\right_2020_06_15_12_52_40_188.jpg, 0, 1, 0, 30.19027
D:\Data\IMG\center_2020_06_15_12_52_40_294.jpg, D:\Data\IMG\left_2020_06_15_12_52_40_294.jpg, D:\Data\IMG\right_2020_06_15_12_52_40_294.jpg, 0, 1, 0, 30.19032
D:\Data\IMG\center_2020_06_15_12_52_40_395.jpg, D:\Data\IMG\left_2020_06_15_12_52_40_395.jpg, D:\Data\IMG\right_2020_06_15_12_52_40_395.jpg, -0.263529, 1, 0, 30.17709
D:\Data\IMG\center_2020_06_15_12_52_40_498.jpg, D:\Data\IMG\left_2020_06_15_12_52_40_498.jpg, D:\Data\IMG\right_2020_06_15_12_52_40_498.jpg, -0.0365127, 1, 0, 30.19056
D:\Data\IMG\center_2020_06_15_12_52_40_603.jpg, D:\Data\IMG\left_2020_06_15_12_52_40_603.jpg, D:\Data\IMG\right_2020_06_15_12_52_40_603.jpg, 0, 1, 0, 30.19019
D:\Data\IMG\center_2020_06_15_12_52_40_708.jpg, D:\Data\IMG\left_2020_06_15_12_52_40_708.jpg, D:\Data\IMG\right_2020_06_15_12_52_40_708.jpg, 0, 1, 0, 30.1904
D:\Data\IMG\center_2020_06_15_12_52_40_811.jpg, D:\Data\IMG\left_2020_06_15_12_52_40_811.jpg, D:\Data\IMG\right_2020_06_15_12_52_40_811.jpg, 0, 1, 0, 30.1903
